Country,Region,City,Product Name,Product Price,Material Code,Material Quantity,Material Unit Cost,Material Shipping Cost
Italy,Ravenna,Brisighella,Product_45,99.16,MAT_024,5,11.97,0.81
Italy,Ravenna,Brisighella,Product_45,99.16,MAT_035,17,11.78,0.81
Italy,Ravenna,Brisighella,Product_45,99.16,MAT_012,17,11.59,0.81
Italy,Ravenna,Brisighella,Product_45,99.16,MAT_022,11,11.44,0.81
Italy,Ravenna,Brisighella,Product_46,56.95,MAT_029,8,4.92,0.45
Italy,Ravenna,Brisighella,Product_46,56.95,MAT_022,18,4.73,0.45
Italy,Ravenna,Brisighella,Product_46,56.95,MAT_019,18,4.87,0.45
Italy,Ravenna,Brisighella,Product_46,56.95,MAT_031,14,4.99,0.45
Italy,Ravenna,Brisighella,Product_46,56.95,MAT_033,8,4.89,0.45
Italy,Ravenna,Brisighella,Product_46,56.95,MAT_016,14,4.71,0.45
Italy,Ravenna,Brisighella,Product_46,56.95,MAT_008,20,4.9,0.45
Italy,Ravenna,Brisighella,Product_46,56.95,MAT_025,17,4.94,0.45
Italy,Ravenna,Brisighella,Product_47,28.71,MAT_038,11,3.62,0.29
Italy,Ravenna,Brisighella,Product_47,28.71,MAT_034,8,3.53,0.29
Italy,Ravenna,Brisighella,Product_47,28.71,MAT_045,5,3.45,0.29
Italy,Ravenna,Brisighella,Product_47,28.71,MAT_023,6,3.53,0.29
Italy,Ravenna,Brisighella,Product_47,28.71,MAT_030,19,3.48,0.29
Italy,Ravenna,Brisighella,Product_47,28.71,MAT_014,1,3.46,0.29
Italy,Ravenna,Brisighella,Product_47,28.71,MAT_007,11,3.46,0.29
Italy,Ravenna,Brisighella,Product_48,21.95,MAT_005,13,2.55,0.21
Italy,Ravenna,Brisighella,Product_48,21.95,MAT_025,8,2.52,0.21
Italy,Ravenna,Brisighella,Product_48,21.95,MAT_035,6,2.54,0.21
Italy,Ravenna,Brisighella,Product_48,21.95,MAT_019,1,2.56,0.21
Italy,Ravenna,Brisighella,Product_48,21.95,MAT_004,11,2.6,0.21
Italy,Ravenna,Brisighella,Product_48,21.95,MAT_047,2,2.49,0.21
Italy,Ravenna,Brisighella,Product_49,97.52,MAT_044,7,5.94,0.51
Italy,Ravenna,Brisighella,Product_49,97.52,MAT_019,11,5.92,0.51
Italy,Ravenna,Brisighella,Product_49,97.52,MAT_046,14,6.11,0.51
Italy,Ravenna,Brisighella,Product_49,97.52,MAT_026,13,5.99,0.51
Italy,Ravenna,Brisighella,Product_49,97.52,MAT_041,14,6.16,0.51
Italy,Ravenna,Brisighella,Product_49,97.52,MAT_037,3,6.15,0.51
Italy,Ravenna,Brisighella,Product_49,97.52,MAT_015,19,6.08,0.51
Italy,Ravenna,Brisighella,Product_49,97.52,MAT_025,17,6.21,0.51
Italy,Ravenna,Brisighella,Product_50,35.47,MAT_025,14,5.36,0.38
Italy,Ravenna,Brisighella,Product_50,35.47,MAT_038,20,5.5,0.38
Italy,Ravenna,Brisighella,Product_50,35.47,MAT_027,4,5.58,0.38
Italy,Ravenna,Brisighella,Product_50,35.47,MAT_018,12,5.5,0.38
Italy,Ravenna,Brisighella,Product_50,35.47,MAT_023,17,5.65,0.38
Italy,Ravenna,Ravenna,Product_1,76.31,MAT_044,7,6.59,0.5
Italy,Ravenna,Ravenna,Product_1,76.31,MAT_007,8,6.56,0.5
Italy,Ravenna,Ravenna,Product_1,76.31,MAT_033,13,6.8,0.5
Italy,Ravenna,Ravenna,Product_1,76.31,MAT_038,14,6.78,0.5
Italy,Ravenna,Ravenna,Product_1,76.31,MAT_010,4,6.7,0.5
Italy,Ravenna,Ravenna,Product_1,76.31,MAT_047,9,6.77,0.5
Italy,Ravenna,Ravenna,Product_1,76.31,MAT_017,16,6.7,0.5
Italy,Ravenna,Ravenna,Product_2,30.13,MAT_027,20,3.63,0.34
Italy,Ravenna,Ravenna,Product_2,30.13,MAT_039,8,3.47,0.34
Italy,Ravenna,Ravenna,Product_2,30.13,MAT_020,8,3.48,0.34
Italy,Ravenna,Ravenna,Product_2,30.13,MAT_036,3,3.63,0.34
Italy,Ravenna,Ravenna,Product_2,30.13,MAT_041,17,3.59,0.34
Italy,Ravenna,Ravenna,Product_2,30.13,MAT_003,16,3.45,0.34
Italy,Ravenna,Ravenna,Product_2,30.13,MAT_023,18,3.55,0.34
Italy,Ravenna,Ravenna,Product_2,30.13,MAT_017,1,3.52,0.34
Italy,Ravenna,Ravenna,Product_3,46.49,MAT_039,12,7.72,0.48
Italy,Ravenna,Ravenna,Product_3,46.49,MAT_024,7,7.29,0.48
Italy,Ravenna,Ravenna,Product_3,46.49,MAT_026,11,7.47,0.48
Italy,Ravenna,Ravenna,Product_3,46.49,MAT_046,13,7.69,0.48
Italy,Ravenna,Ravenna,Product_3,46.49,MAT_037,1,7.51,0.48
Italy,Ravenna,Ravenna,Product_4,33.53,MAT_008,14,2.19,0.18
Italy,Ravenna,Ravenna,Product_4,33.53,MAT_015,1,2.24,0.18
Italy,Ravenna,Ravenna,Product_4,33.53,MAT_022,20,2.16,0.18
Italy,Ravenna,Ravenna,Product_4,33.53,MAT_006,7,2.19,0.18
Italy,Ravenna,Ravenna,Product_4,33.53,MAT_012,15,2.21,0.18
Italy,Ravenna,Ravenna,Product_4,33.53,MAT_039,9,2.17,0.18
Italy,Ravenna,Ravenna,Product_4,33.53,MAT_040,4,2.24,0.18
Italy,Ravenna,Ravenna,Product_5,86.84,MAT_044,6,15.73,1.2
Italy,Ravenna,Ravenna,Product_5,86.84,MAT_019,14,15.97,1.2
Italy,Ravenna,Ravenna,Product_5,86.84,MAT_010,19,15.89,1.2
Italy,Ravenna,Ravenna,Product_5,86.84,MAT_013,9,16.19,1.2
Italy,Ravenna,Ravenna,Product_5,86.84,MAT_011,12,15.8,1.2
Italy,Ravenna,Ravenna,Product_6,79.19,MAT_005,1,5.94,0.4
Italy,Ravenna,Ravenna,Product_6,79.19,MAT_022,3,5.91,0.4
Italy,Ravenna,Ravenna,Product_6,79.19,MAT_031,11,5.81,0.4
Italy,Ravenna,Ravenna,Product_6,79.19,MAT_037,20,6.01,0.4
Italy,Ravenna,Ravenna,Product_6,79.19,MAT_013,7,6.0,0.4
Italy,Ravenna,Ravenna,Product_6,79.19,MAT_043,12,5.8,0.4
Italy,Ravenna,Ravenna,Product_6,79.19,MAT_028,20,5.88,0.4
Italy,Ravenna,Ravenna,Product_6,79.19,MAT_029,15,5.87,0.4
Italy,Ravenna,Ravenna,Product_7,75.68,MAT_012,16,8.77,0.7
Italy,Ravenna,Ravenna,Product_7,75.68,MAT_041,3,8.54,0.7
Italy,Ravenna,Ravenna,Product_7,75.68,MAT_042,13,8.92,0.7
Italy,Ravenna,Ravenna,Product_7,75.68,MAT_020,18,8.51,0.7
Italy,Ravenna,Ravenna,Product_7,75.68,MAT_040,4,8.88,0.7
Italy,Ravenna,Ravenna,Product_8,74.36,MAT_017,4,5.54,0.48
Italy,Ravenna,Ravenna,Product_8,74.36,MAT_011,4,5.38,0.48
Italy,Ravenna,Ravenna,Product_8,74.36,MAT_047,14,5.26,0.48
Italy,Ravenna,Ravenna,Product_8,74.36,MAT_027,9,5.41,0.48
Italy,Ravenna,Ravenna,Product_8,74.36,MAT_046,17,5.34,0.48
Italy,Ravenna,Ravenna,Product_8,74.36,MAT_022,9,5.33,0.48
Italy,Ravenna,Ravenna,Product_9,33.88,MAT_032,20,3.76,0.28
Italy,Ravenna,Ravenna,Product_9,33.88,MAT_010,1,3.66,0.28
Italy,Ravenna,Ravenna,Product_9,33.88,MAT_006,5,3.64,0.28
Italy,Ravenna,Ravenna,Product_9,33.88,MAT_025,10,3.82,0.28
Italy,Ravenna,Ravenna,Product_9,33.88,MAT_014,14,3.74,0.28
Italy,Ravenna,Ravenna,Product_10,88.81,MAT_048,18,6.83,0.41
Italy,Ravenna,Ravenna,Product_10,88.81,MAT_014,4,6.86,0.41
Italy,Ravenna,Ravenna,Product_10,88.81,MAT_038,12,6.89,0.41
Italy,Ravenna,Ravenna,Product_10,88.81,MAT_050,1,7.05,0.41
Italy,Ravenna,Ravenna,Product_10,88.81,MAT_044,17,6.92,0.41
Italy,Ravenna,Ravenna,Product_10,88.81,MAT_003,5,7.21,0.41
Italy,Ravenna,Ravenna,Product_11,24.08,MAT_031,6,1.44,0.1
Italy,Ravenna,Ravenna,Product_11,24.08,MAT_035,3,1.44,0.1
Italy,Ravenna,Ravenna,Product_11,24.08,MAT_030,12,1.43,0.1
Italy,Ravenna,Ravenna,Product_11,24.08,MAT_021,4,1.46,0.1
Italy,Ravenna,Ravenna,Product_11,24.08,MAT_009,9,1.38,0.1
Italy,Ravenna,Ravenna,Product_11,24.08,MAT_012,18,1.45,0.1
Italy,Ravenna,Ravenna,Product_11,24.08,MAT_010,8,1.43,0.1
Italy,Ravenna,Ravenna,Product_11,24.08,MAT_037,9,1.44,0.1
Italy,Ravenna,Ravenna,Product_12,25.28,MAT_043,2,2.08,0.1
Italy,Ravenna,Ravenna,Product_12,25.28,MAT_018,10,2.05,0.1
Italy,Ravenna,Ravenna,Product_12,25.28,MAT_005,11,1.97,0.1
Italy,Ravenna,Ravenna,Product_12,25.28,MAT_032,16,2.09,0.1
Italy,Ravenna,Ravenna,Product_12,25.28,MAT_002,10,2.05,0.1
Italy,Ravenna,Ravenna,Product_12,25.28,MAT_026,11,2.0,0.1
Italy,Ravenna,Ravenna,Product_12,25.28,MAT_013,5,2.04,0.1
Italy,Ravenna,Ravenna,Product_12,25.28,MAT_010,9,2.02,0.1
Italy,Ravenna,Ravenna,Product_13,71.69,MAT_025,7,3.32,0.23
Italy,Ravenna,Ravenna,Product_13,71.69,MAT_009,5,3.44,0.23
Italy,Ravenna,Ravenna,Product_13,71.69,MAT_007,15,3.48,0.23
Italy,Ravenna,Ravenna,Product_13,71.69,MAT_024,8,3.4,0.23
Italy,Ravenna,Ravenna,Product_13,71.69,MAT_002,17,3.45,0.23
Italy,Ravenna,Ravenna,Product_13,71.69,MAT_018,17,3.45,0.23
Italy,Ravenna,Ravenna,Product_13,71.69,MAT_036,18,3.35,0.23
Italy,Ravenna,Ravenna,Product_13,71.69,MAT_047,19,3.35,0.23
Italy,Ravenna,Ravenna,Product_14,86.9,MAT_024,18,10.11,0.77
Italy,Ravenna,Ravenna,Product_14,86.9,MAT_048,12,10.12,0.77
Italy,Ravenna,Ravenna,Product_14,86.9,MAT_045,9,9.87,0.77
Italy,Ravenna,Ravenna,Product_14,86.9,MAT_031,19,10.12,0.77
Italy,Ravenna,Ravenna,Product_14,86.9,MAT_008,19,10.2,0.77
Italy,Ravenna,Ravenna,Product_14,86.9,MAT_004,8,10.03,0.77
Italy,Ravenna,Ravenna,Product_14,86.9,MAT_010,4,10.14,0.77
Italy,Ravenna,Ravenna,Product_15,31.58,MAT_036,10,2.51,0.15
Italy,Ravenna,Ravenna,Product_15,31.58,MAT_041,14,2.41,0.15
Italy,Ravenna,Ravenna,Product_15,31.58,MAT_028,9,2.5,0.15
Italy,Ravenna,Ravenna,Product_15,31.58,MAT_023,13,2.46,0.15
Italy,Ravenna,Ravenna,Product_15,31.58,MAT_047,5,2.44,0.15
Italy,Ravenna,Ravenna,Product_15,31.58,MAT_019,13,2.52,0.15
Italy,Ravenna,Ravenna,Product_15,31.58,MAT_034,20,2.42,0.15
Italy,Ravenna,Ravenna,Product_16,78.19,MAT_012,19,5.12,0.5
Italy,Ravenna,Ravenna,Product_16,78.19,MAT_001,7,5.12,0.5
Italy,Ravenna,Ravenna,Product_16,78.19,MAT_004,16,5.1,0.5
Italy,Ravenna,Ravenna,Product_16,78.19,MAT_043,11,5.14,0.5
Italy,Ravenna,Ravenna,Product_16,78.19,MAT_005,3,5.36,0.5
Italy,Ravenna,Ravenna,Product_16,78.19,MAT_026,15,5.24,0.5
Italy,Ravenna,Ravenna,Product_16,78.19,MAT_022,6,5.22,0.5
Italy,Ravenna,Ravenna,Product_17,37.64,MAT_023,7,3.65,0.35
Italy,Ravenna,Ravenna,Product_17,37.64,MAT_006,19,3.61,0.35
Italy,Ravenna,Ravenna,Product_17,37.64,MAT_037,18,3.73,0.35
Italy,Ravenna,Ravenna,Product_17,37.64,MAT_035,8,3.66,0.35
Italy,Ravenna,Ravenna,Product_17,37.64,MAT_032,6,3.59,0.35
Italy,Ravenna,Ravenna,Product_17,37.64,MAT_028,17,3.52,0.35
Italy,Ravenna,Ravenna,Product_18,20.25,MAT_046,12,2.45,0.17
Italy,Ravenna,Ravenna,Product_18,20.25,MAT_006,3,2.52,0.17
Italy,Ravenna,Ravenna,Product_18,20.25,MAT_019,12,2.47,0.17
Italy,Ravenna,Ravenna,Product_18,20.25,MAT_025,9,2.43,0.17
Italy,Ravenna,Ravenna,Product_18,20.25,MAT_012,10,2.41,0.17
Italy,Ravenna,Ravenna,Product_18,20.25,MAT_035,4,2.4,0.17
Italy,Ravenna,Ravenna,Product_18,20.25,MAT_004,4,2.53,0.17
Italy,Ravenna,Ravenna,Product_19,30.66,MAT_039,11,2.61,0.21
Italy,Ravenna,Ravenna,Product_19,30.66,MAT_016,5,2.6,0.21
Italy,Ravenna,Ravenna,Product_19,30.66,MAT_017,18,2.53,0.21
Italy,Ravenna,Ravenna,Product_19,30.66,MAT_050,8,2.57,0.21
Italy,Ravenna,Ravenna,Product_19,30.66,MAT_029,20,2.57,0.21
Italy,Ravenna,Ravenna,Product_19,30.66,MAT_030,16,2.58,0.21
Italy,Ravenna,Ravenna,Product_19,30.66,MAT_036,17,2.59,0.21
Italy,Ravenna,Ravenna,Product_20,38.25,MAT_006,5,5.73,0.29
Italy,Ravenna,Ravenna,Product_20,38.25,MAT_017,6,5.44,0.29
Italy,Ravenna,Ravenna,Product_20,38.25,MAT_010,4,5.6,0.29
Italy,Ravenna,Ravenna,Product_20,38.25,MAT_023,5,5.72,0.29
Italy,Ravenna,Ravenna,Product_20,38.25,MAT_021,5,5.68,0.29
Italy,Ravenna,Ravenna,Product_21,53.12,MAT_041,6,7.07,0.63
Italy,Ravenna,Ravenna,Product_21,53.12,MAT_035,8,7.1,0.63
Italy,Ravenna,Ravenna,Product_21,53.12,MAT_048,9,7.17,0.63
Italy,Ravenna,Ravenna,Product_21,53.12,MAT_043,7,6.96,0.63
Italy,Ravenna,Ravenna,Product_21,53.12,MAT_039,12,6.93,0.63
Italy,Ravenna,Ravenna,Product_22,70.17,MAT_007,9,6.93,0.68
Italy,Ravenna,Ravenna,Product_22,70.17,MAT_042,19,6.76,0.68
Italy,Ravenna,Ravenna,Product_22,70.17,MAT_003,16,6.99,0.68
Italy,Ravenna,Ravenna,Product_22,70.17,MAT_040,20,7.0,0.68
Italy,Ravenna,Ravenna,Product_22,70.17,MAT_045,5,6.98,0.68
Italy,Ravenna,Ravenna,Product_22,70.17,MAT_011,7,6.95,0.68
Italy,Ravenna,Ravenna,Product_22,70.17,MAT_030,19,7.02,0.68
Italy,Ravenna,Ravenna,Product_23,41.79,MAT_038,11,5.7,0.4
Italy,Ravenna,Ravenna,Product_23,41.79,MAT_030,17,5.55,0.4
Italy,Ravenna,Ravenna,Product_23,41.79,MAT_022,5,5.69,0.4
Italy,Ravenna,Ravenna,Product_23,41.79,MAT_005,8,5.58,0.4
Italy,Ravenna,Ravenna,Product_23,41.79,MAT_046,13,5.67,0.4
Italy,Ravenna,Ravenna,Product_23,41.79,MAT_015,15,5.67,0.4
Italy,Ravenna,Ravenna,Product_24,62.55,MAT_034,6,11.99,1.15
Italy,Ravenna,Ravenna,Product_24,62.55,MAT_010,16,12.02,1.15
Italy,Ravenna,Ravenna,Product_24,62.55,MAT_002,16,12.14,1.15
Italy,Ravenna,Ravenna,Product_24,62.55,MAT_011,12,11.75,1.15
Italy,Ravenna,Ravenna,Product_24,62.55,MAT_024,9,12.2,1.15
Italy,Ravenna,Ravenna,Product_25,96.57,MAT_043,14,10.91,0.85
Italy,Ravenna,Ravenna,Product_25,96.57,MAT_019,4,11.01,0.85
Italy,Ravenna,Ravenna,Product_25,96.57,MAT_042,10,11.31,0.85
Italy,Ravenna,Ravenna,Product_25,96.57,MAT_013,12,10.94,0.85
Italy,Ravenna,Ravenna,Product_25,96.57,MAT_003,5,10.75,0.85
Italy,Ravenna,Ravenna,Product_25,96.57,MAT_015,1,11.32,0.85
Italy,Ravenna,Ravenna,Product_25,96.57,MAT_009,4,11.25,0.85
Italy,Ravenna,Ravenna,Product_25,96.57,MAT_040,6,11.2,0.85
Italy,Ravenna,Ravenna,Product_26,42.4,MAT_011,11,4.03,0.4
Italy,Ravenna,Ravenna,Product_26,42.4,MAT_043,17,4.07,0.4
Italy,Ravenna,Ravenna,Product_26,42.4,MAT_044,9,4.05,0.4
Italy,Ravenna,Ravenna,Product_26,42.4,MAT_047,20,4.03,0.4
Italy,Ravenna,Ravenna,Product_26,42.4,MAT_042,7,4.1,0.4
Italy,Ravenna,Ravenna,Product_27,77.04,MAT_044,11,10.06,0.86
Italy,Ravenna,Ravenna,Product_27,77.04,MAT_012,15,9.62,0.86
Italy,Ravenna,Ravenna,Product_27,77.04,MAT_045,6,10.07,0.86
Italy,Ravenna,Ravenna,Product_27,77.04,MAT_025,20,9.81,0.86
Italy,Ravenna,Ravenna,Product_27,77.04,MAT_024,15,10.0,0.86
Italy,Ravenna,Ravenna,Product_27,77.04,MAT_008,14,9.6,0.86
Italy,Ravenna,Ravenna,Product_28,44.37,MAT_018,17,1.91,0.16
Italy,Ravenna,Ravenna,Product_28,44.37,MAT_015,1,1.9,0.16
Italy,Ravenna,Ravenna,Product_28,44.37,MAT_009,3,1.97,0.16
Italy,Ravenna,Ravenna,Product_28,44.37,MAT_026,13,1.91,0.16
Italy,Ravenna,Ravenna,Product_28,44.37,MAT_002,7,1.91,0.16
Italy,Ravenna,Ravenna,Product_28,44.37,MAT_047,11,1.93,0.16
Italy,Ravenna,Ravenna,Product_28,44.37,MAT_049,17,1.92,0.16
Italy,Ravenna,Ravenna,Product_29,26.32,MAT_029,13,2.46,0.19
Italy,Ravenna,Ravenna,Product_29,26.32,MAT_015,6,2.51,0.19
Italy,Ravenna,Ravenna,Product_29,26.32,MAT_022,20,2.44,0.19
Italy,Ravenna,Ravenna,Product_29,26.32,MAT_013,6,2.43,0.19
Italy,Ravenna,Ravenna,Product_29,26.32,MAT_048,12,2.55,0.19
Italy,Ravenna,Ravenna,Product_30,78.18,MAT_034,2,10.49,0.88
Italy,Ravenna,Ravenna,Product_30,78.18,MAT_031,2,10.38,0.88
Italy,Ravenna,Ravenna,Product_30,78.18,MAT_026,11,10.75,0.88
Italy,Ravenna,Ravenna,Product_30,78.18,MAT_050,18,10.22,0.88
Italy,Ravenna,Ravenna,Product_30,78.18,MAT_038,17,10.82,0.88
Italy,Ravenna,Ravenna,Product_30,78.18,MAT_003,8,10.3,0.88
Italy,Ravenna,Ravenna,Product_31,89.21,MAT_001,2,9.05,0.75
Italy,Ravenna,Ravenna,Product_31,89.21,MAT_048,16,9.13,0.75
Italy,Ravenna,Ravenna,Product_31,89.21,MAT_030,10,8.96,0.75
Italy,Ravenna,Ravenna,Product_31,89.21,MAT_045,20,9.39,0.75
Italy,Ravenna,Ravenna,Product_31,89.21,MAT_006,8,9.44,0.75
Italy,Ravenna,Ravenna,Product_31,89.21,MAT_027,16,9.4,0.75
Italy,Ravenna,Ravenna,Product_31,89.21,MAT_041,14,9.33,0.75
Italy,Ravenna,Ravenna,Product_32,72.36,MAT_042,5,3.66,0.21
Italy,Ravenna,Ravenna,Product_32,72.36,MAT_048,14,3.82,0.21
Italy,Ravenna,Ravenna,Product_32,72.36,MAT_025,7,3.67,0.21
Italy,Ravenna,Ravenna,Product_32,72.36,MAT_012,14,3.67,0.21
Italy,Ravenna,Ravenna,Product_32,72.36,MAT_005,13,3.7,0.21
Italy,Ravenna,Ravenna,Product_32,72.36,MAT_037,3,3.83,0.21
Italy,Ravenna,Ravenna,Product_33,73.06,MAT_018,2,4.88,0.26
Italy,Ravenna,Ravenna,Product_33,73.06,MAT_023,4,4.82,0.26
Italy,Ravenna,Ravenna,Product_33,73.06,MAT_036,1,5.06,0.26
Italy,Ravenna,Ravenna,Product_33,73.06,MAT_003,6,5.07,0.26
Italy,Ravenna,Ravenna,Product_33,73.06,MAT_037,11,4.98,0.26
Italy,Ravenna,Ravenna,Product_34,30.03,MAT_003,1,3.99,0.31
Italy,Ravenna,Ravenna,Product_34,30.03,MAT_029,10,4.04,0.31
Italy,Ravenna,Ravenna,Product_34,30.03,MAT_027,15,3.88,0.31
Italy,Ravenna,Ravenna,Product_34,30.03,MAT_042,17,4.04,0.31
Italy,Ravenna,Ravenna,Product_34,30.03,MAT_005,18,3.89,0.31
Italy,Ravenna,Ravenna,Product_34,30.03,MAT_021,5,3.91,0.31
Italy,Ravenna,Ravenna,Product_35,64.1,MAT_015,3,4.29,0.33
Italy,Ravenna,Ravenna,Product_35,64.1,MAT_037,13,4.25,0.33
Italy,Ravenna,Ravenna,Product_35,64.1,MAT_001,17,4.26,0.33
Italy,Ravenna,Ravenna,Product_35,64.1,MAT_021,12,4.15,0.33
Italy,Ravenna,Ravenna,Product_35,64.1,MAT_024,18,4.33,0.33
Italy,Ravenna,Ravenna,Product_35,64.1,MAT_004,1,4.11,0.33
Italy,Ravenna,Ravenna,Product_35,64.1,MAT_041,9,4.17,0.33
Italy,Ravenna,Ravenna,Product_35,64.1,MAT_018,6,4.2,0.33
Italy,Ravenna,Ravenna,Product_36,44.08,MAT_006,13,1.85,0.16
Italy,Ravenna,Ravenna,Product_36,44.08,MAT_037,10,1.77,0.16
Italy,Ravenna,Ravenna,Product_36,44.08,MAT_017,4,1.77,0.16
Italy,Ravenna,Ravenna,Product_36,44.08,MAT_023,18,1.84,0.16
Italy,Ravenna,Ravenna,Product_36,44.08,MAT_010,17,1.78,0.16
Italy,Ravenna,Ravenna,Product_36,44.08,MAT_022,5,1.79,0.16
Italy,Ravenna,Ravenna,Product_36,44.08,MAT_027,6,1.83,0.16
Italy,Ravenna,Ravenna,Product_36,44.08,MAT_014,11,1.79,0.16
Italy,Ravenna,Ravenna,Product_37,87.67,MAT_029,17,16.55,0.99
Italy,Ravenna,Ravenna,Product_37,87.67,MAT_011,5,15.78,0.99
Italy,Ravenna,Ravenna,Product_37,87.67,MAT_039,6,15.66,0.99
Italy,Ravenna,Ravenna,Product_37,87.67,MAT_032,12,16.34,0.99
Italy,Ravenna,Ravenna,Product_37,87.67,MAT_040,10,16.46,0.99
Italy,Ravenna,Ravenna,Product_38,72.48,MAT_026,18,7.62,0.54
Italy,Ravenna,Ravenna,Product_38,72.48,MAT_037,4,7.42,0.54
Italy,Ravenna,Ravenna,Product_38,72.48,MAT_050,11,7.24,0.54
Italy,Ravenna,Ravenna,Product_38,72.48,MAT_033,7,7.26,0.54
Italy,Ravenna,Ravenna,Product_38,72.48,MAT_044,1,7.5,0.54
Italy,Ravenna,Ravenna,Product_39,61.54,MAT_015,10,6.3,0.59
Italy,Ravenna,Ravenna,Product_39,61.54,MAT_010,13,6.46,0.59
Italy,Ravenna,Ravenna,Product_39,61.54,MAT_048,2,6.27,0.59
Italy,Ravenna,Ravenna,Product_39,61.54,MAT_042,13,6.51,0.59
Italy,Ravenna,Ravenna,Product_39,61.54,MAT_043,16,6.43,0.59
Italy,Ravenna,Ravenna,Product_39,61.54,MAT_040,15,6.4,0.59
Italy,Ravenna,Ravenna,Product_40,74.41,MAT_027,9,9.13,0.9
Italy,Ravenna,Ravenna,Product_40,74.41,MAT_015,8,9.05,0.9
Italy,Ravenna,Ravenna,Product_40,74.41,MAT_019,11,9.08,0.9
Italy,Ravenna,Ravenna,Product_40,74.41,MAT_025,4,8.94,0.89
Italy,Ravenna,Ravenna,Product_40,74.41,MAT_011,1,9.35,0.9
Italy,Ravenna,Ravenna,Product_40,74.41,MAT_045,9,9.38,0.9
Italy,Ravenna,Ravenna,Product_40,74.41,MAT_041,17,9.15,0.9
Italy,Ravenna,Ravenna,Product_41,42.42,MAT_049,13,3.93,0.39
Italy,Ravenna,Ravenna,Product_41,42.42,MAT_032,6,4.04,0.39
Italy,Ravenna,Ravenna,Product_41,42.42,MAT_029,6,3.95,0.39
Italy,Ravenna,Ravenna,Product_41,42.42,MAT_023,16,4.12,0.39
Italy,Ravenna,Ravenna,Product_41,42.42,MAT_040,14,3.98,0.39
Italy,Ravenna,Ravenna,Product_41,42.42,MAT_009,16,3.97,0.39
Italy,Ravenna,Ravenna,Product_42,42.4,MAT_003,5,3.91,0.34
Italy,Ravenna,Ravenna,Product_42,42.4,MAT_044,16,3.98,0.34
Italy,Ravenna,Ravenna,Product_42,42.4,MAT_017,11,3.86,0.34
Italy,Ravenna,Ravenna,Product_42,42.4,MAT_026,12,3.82,0.34
Italy,Ravenna,Ravenna,Product_42,42.4,MAT_014,2,4.01,0.34
Italy,Ravenna,Ravenna,Product_42,42.4,MAT_021,10,3.91,0.34
Italy,Ravenna,Ravenna,Product_42,42.4,MAT_049,6,3.86,0.34
Italy,Ravenna,Ravenna,Product_42,42.4,MAT_029,16,3.96,0.34
Italy,Ravenna,Ravenna,Product_43,77.42,MAT_034,11,5.39,0.39
Italy,Ravenna,Ravenna,Product_43,77.42,MAT_036,1,5.31,0.39
Italy,Ravenna,Ravenna,Product_43,77.42,MAT_048,6,5.29,0.39
Italy,Ravenna,Ravenna,Product_43,77.42,MAT_016,1,5.41,0.39
Italy,Ravenna,Ravenna,Product_43,77.42,MAT_032,5,5.32,0.39
Italy,Ravenna,Ravenna,Product_43,77.42,MAT_001,1,5.41,0.39
Italy,Ravenna,Ravenna,Product_43,77.42,MAT_027,19,5.15,0.39
Italy,Ravenna,Ravenna,Product_44,85.77,MAT_007,11,8.61,0.61
Italy,Ravenna,Ravenna,Product_44,85.77,MAT_040,9,8.54,0.61
Italy,Ravenna,Ravenna,Product_44,85.77,MAT_006,13,8.59,0.61
Italy,Ravenna,Ravenna,Product_44,85.77,MAT_033,11,8.74,0.61
Italy,Ravenna,Ravenna,Product_44,85.77,MAT_008,9,8.9,0.61
Italy,Ravenna,Ravenna,Product_44,85.77,MAT_038,5,8.54,0.61
Italy,Ravenna,Ravenna,Product_44,85.77,MAT_043,13,8.67,0.61
Italy,Ravenna,Ravenna,Product_44,85.77,MAT_005,14,8.5,0.61
Italy,Ravenna,Ravenna,Product_45,22.96,MAT_047,1,1.21,0.12
Italy,Ravenna,Ravenna,Product_45,22.96,MAT_014,8,1.25,0.12
Italy,Ravenna,Ravenna,Product_45,22.96,MAT_027,4,1.25,0.12
Italy,Ravenna,Ravenna,Product_45,22.96,MAT_046,16,1.26,0.12
Italy,Ravenna,Ravenna,Product_45,22.96,MAT_012,7,1.24,0.12
Italy,Ravenna,Ravenna,Product_45,22.96,MAT_004,13,1.23,0.12
Italy,Ravenna,Ravenna,Product_45,22.96,MAT_019,1,1.25,0.12
Italy,Ravenna,Ravenna,Product_45,22.96,MAT_043,2,1.19,0.12
Italy,Ravenna,Ravenna,Product_46,74.58,MAT_026,7,5.28,0.3
Italy,Ravenna,Ravenna,Product_46,74.58,MAT_010,11,5.3,0.3
Italy,Ravenna,Ravenna,Product_46,74.58,MAT_011,20,5.32,0.3
Italy,Ravenna,Ravenna,Product_46,74.58,MAT_034,1,5.25,0.3
Italy,Ravenna,Ravenna,Product_46,74.58,MAT_041,14,5.28,0.3
Italy,Ravenna,Ravenna,Product_46,74.58,MAT_039,5,5.19,0.3
Italy,Ravenna,Ravenna,Product_46,74.58,MAT_014,18,5.08,0.3
Italy,Ravenna,Ravenna,Product_47,72.37,MAT_025,20,7.53,0.39
Italy,Ravenna,Ravenna,Product_47,72.37,MAT_038,10,7.75,0.39
Italy,Ravenna,Ravenna,Product_47,72.37,MAT_023,11,7.44,0.39
